Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1/1/2011,2011,1,1,†,-5.7,,-13.4,,-9.6,,27.6,,0,,,M,,M,0,,,,,,<31,
1/2/2011,2011,1,2,†,-4.1,,-13.5,,-8.8,,26.8,,0,,,M,,M,0,,,,,,<31,
1/3/2011,2011,1,3,†,-2,,-12.5,,-7.3,,25.3,,0,,,M,,M,0,,,,,,<31,
1/4/2011,2011,1,4,†,-0.6,,-8,,-4.3,,22.3,,0,,,M,,M,0,,,,,,<31,
1/5/2011,2011,1,5,†,,M,-4.4,E,,M,,M,,M,,M,,M,,M,56,,,,<31,
1/6/2011,2011,1,6,†,0.7,,0.1,,0.4,,17.6,,0,,0,,,M,20.2,,74,,,,<31,
1/7/2011,2011,1,7,†,3.7,,-0.9,,1.4,,16.6,,0,,,M,,M,11.9,,78,,,,<31,
1/8/2011,2011,1,8,†,2.9,,-5.2,,-1.2,,19.2,,0,,,M,,M,0,,73,,,,<31,
1/9/2011,2011,1,9,†,-3.5,,-11,,-7.3,,25.3,,0,,,M,,M,0,,72,,,,<31,
1/10/2011,2011,1,10,†,-8.4,,-14.1,,-11.3,,29.3,,0,,,M,,M,0,,69,,,,<31,
1/11/2011,2011,1,11,†,-7.4,,-10.9,,-9.2,,27.2,,0,,,M,,M,0,,70,,,,<31,
1/12/2011,2011,1,12,†,1.2,,-8.6,,-3.7,,21.7,,0,,,M,,M,12.9,,,,,,<31,
1/13/2011,2011,1,13,†,3.6,,-3.9,,-0.2,,18.2,,0,,,M,,M,14.5,,,,,,<31,
1/14/2011,2011,1,14,†,4.7,,0.7,,2.7,,15.3,,0,,,M,,M,16,,,,,,<31,
1/15/2011,2011,1,15,†,4.7,,1.4,,3.1,,14.9,,0,,,M,,M,12.5,,73,,,,<31,
1/16/2011,2011,1,16,†,5.7,,0.7,,3.2,,14.8,,0,,,M,,M,21.9,,66,,,,<31,
1/17/2011,2011,1,17,†,5.4,,-0.3,,2.6,,15.4,,0,,,M,,M,0.6,,55,,,,<31,
1/18/2011,2011,1,18,†,1.7,,-5,,-1.7,,19.7,,0,,,M,,M,0,,53,,,,<31,
1/19/2011,2011,1,19,†,0.9,,-8.4,,-3.8,,21.8,,0,,,M,,M,0,,53,,,,<31,
1/20/2011,2011,1,20,†,0.2,,-1.9,,-0.9,,18.9,,0,,,M,,M,1.1,,53,,,,<31,
1/21/2011,2011,1,21,†,2.8,,-1.2,,0.8,,17.2,,0,,,M,,M,10.2,,,,,,<31,
1/22/2011,2011,1,22,†,3.7,,-1.7,,1,,17,,0,,,M,,M,0,,62,,,,<31,
1/23/2011,2011,1,23,†,3.7,,0.3,,2,,16,,0,,,M,,M,0,,64,,,,<31,
1/24/2011,2011,1,24,†,2.2,,0.1,,1.2,,16.8,,0,,,M,,M,8.2,,61,,,,<31,
1/25/2011,2011,1,25,†,4.3,,0.9,,2.6,,15.4,,0,,,M,,M,0,,60,,,,<31,
1/26/2011,2011,1,26,†,7.2,,-0.9,,3.2,,14.8,,0,,,M,,M,3.1,,55,,,,<31,
1/27/2011,2011,1,27,†,5.4,,-1.8,,1.8,,16.2,,0,,,M,,M,0,,51,,,,<31,
1/28/2011,2011,1,28,†,1.4,,-2.9,,-0.8,,18.8,,0,,,M,,M,5,,52,,,,<31,
1/29/2011,2011,1,29,†,0.3,,-6,,-2.9,,20.9,,0,,,M,,M,2.6,,52,,,,<31,
1/30/2011,2011,1,30,†,-3.5,,-9.8,,-6.7,,24.7,,0,,,M,,M,0,,,,,,<31,
1/31/2011,2011,1,31,†,-5.2,,-10.8,,-8,,26,,0,,,M,,M,0,,,,,,<31,
2/1/2011,2011,2,1,†,-3.4,,-11,,-7.2,,25.2,,0,,,M,,M,0,,54,,,,<31,
2/2/2011,2011,2,2,†,0,,-10.2,,-5.1,,23.1,,0,,,M,,M,0,,54,,,,<31,
2/3/2011,2011,2,3,†,2.7,,-1.4,,0.7,,17.3,,0,,,M,,M,15.1,,54,,,,<31,
2/4/2011,2011,2,4,†,6,,0,,3,,15,,0,,,M,,M,13.4,,50,,,,<31,
2/5/2011,2011,2,5,†,4,,-0.8,,1.6,,16.4,,0,,,M,,M,0,,47,,,,<31,
2/6/2011,2011,2,6,†,2.3,,0,,1.2,,16.8,,0,,0,,,M,7.9,,47,,,,<31,
2/7/2011,2011,2,7,†,5,,-1.2,,1.9,,16.1,,0,,,M,,M,0,,47,,,,<31,
2/8/2011,2011,2,8,†,0.9,,-4.3,,-1.7,,19.7,,0,,,M,,M,0,,47,,,,<31,
2/9/2011,2011,2,9,†,1.1,,-8.8,,-3.9,,21.9,,0,,,M,,M,0,,47,,,,<31,
2/10/2011,2011,2,10,†,2,,-7.2,,-2.6,,20.6,,0,,,M,,M,0,,47,,,,<31,
2/11/2011,2011,2,11,†,0.6,,-3.3,,-1.4,,19.4,,0,,0,,,M,8.2,,47,,,,<31,
2/12/2011,2011,2,12,†,2.6,,0,,1.3,,16.7,,0,,0,,,M,18.4,,,,,,<31,
2/13/2011,2011,2,13,†,3.4,,-1.2,,1.1,,16.9,,0,,,M,,M,0.9,,58,,18,,32,
2/14/2011,2011,2,14,†,2.7,,-1,,0.9,,17.1,,0,,,M,,M,18.3,,54,,13,,52,
2/15/2011,2011,2,15,†,3.6,,-0.6,,1.5,,16.5,,0,,,M,,M,8.5,,61,,,,<31,
2/16/2011,2011,2,16,†,1.4,,-1.8,,-0.2,,18.2,,0,,,M,,M,7.2,,,,,,<31,
2/17/2011,2011,2,17,†,1.4,,-3.4,,-1,,19,,0,,,M,,M,0,,,,,,<31,
2/18/2011,2011,2,18,†,-2.1,,-8.6,,-5.4,,23.4,,0,,,M,,M,6.4,,,,,,<31,
2/19/2011,2011,2,19,†,-2.7,,-11.3,,-7,,25,,0,,,M,,M,0,,,,,,<31,
2/20/2011,2011,2,20,†,-0.4,,-14.5,,-7.5,,25.5,,0,,,M,,M,0,,79,,,,<31,
2/21/2011,2011,2,21,†,-1.6,,-11.8,,-6.7,,24.7,,0,,,M,,M,0.5,,78,,,,<31,
2/22/2011,2011,2,22,†,2,,-6.9,,-2.5,,20.5,,0,,,M,,M,0,,76,,,,<31,
2/23/2011,2011,2,23,†,-4.1,,-10,,-7.1,,25.1,,0,,,M,,M,0,,77,,1,,43,
2/24/2011,2011,2,24,†,-8.4,,-12.7,,-10.6,,28.6,,0,,,M,,M,0,,76,,3,,41,
2/25/2011,2011,2,25,†,-5.4,,-18.1,,-11.8,,29.8,,0,,,M,,M,0,,75,,,,<31,
2/26/2011,2011,2,26,†,-2.9,,-14.8,,-8.9,,26.9,,0,,,M,,M,0,,75,,,,<31,
2/27/2011,2011,2,27,†,-0.7,,-6.4,,-3.6,,21.6,,0,,,M,,M,5.9,,75,,,,<31,
2/28/2011,2011,2,28,†,0.5,,-7.9,,-3.7,,21.7,,0,,,M,,M,2,,86,,,,<31,
3/1/2011,2011,3,1,†,-2.4,,-10,,-6.2,,24.2,,0,,,M,,M,0.6,,,,,,<31,
3/2/2011,2011,3,2,†,4.5,,-7.7,,-1.6,,19.6,,0,,0,,,M,5.5,,,,16,,50,
3/3/2011,2011,3,3,†,2.6,,-2.4,,0.1,,17.9,,0,,,M,,M,1.4,,87,,,,<31,
3/4/2011,2011,3,4,†,0.6,,-7.1,,-3.3,,21.3,,0,,,M,,M,2,,86,,,,<31,
3/5/2011,2011,3,5,†,3.3,,-2.9,,0.2,,17.8,,0,,,M,,M,1.4,,94,,,,<31,
3/6/2011,2011,3,6,†,5,,-5.3,,-0.2,,18.2,,0,,,M,,M,0,,89,,,,<31,
3/7/2011,2011,3,7,†,4.6,,-8.1,,-1.8,,19.8,,0,,,M,,M,0,,88,,,,<31,
3/8/2011,2011,3,8,†,3.5,,-2.7,,0.4,,17.6,,0,,,M,,M,0,,87,,,,<31,
3/9/2011,2011,3,9,†,4.3,,-0.5,,1.9,,16.1,,0,,0,,,M,12.6,,80,,,,<31,
3/10/2011,2011,3,10,†,5.1,,0,,2.6,,15.4,,0,,,M,,M,12.1,,,,,,<31,
3/11/2011,2011,3,11,†,3.2,,-0.1,,1.6,,16.4,,0,,,M,,M,1.2,,86,,,,<31,
3/12/2011,2011,3,12,†,3.3,,0.1,,1.7,,16.3,,0,,,M,,M,4.3,,85,,,,<31,
3/13/2011,2011,3,13,†,2.7,,-1,,0.9,,17.1,,0,,0,,,M,15.2,,82,,,,<31,
3/14/2011,2011,3,14,†,4.4,,0.8,,2.6,,15.4,,0,,,M,,M,2.5,,87,,,,<31,
3/15/2011,2011,3,15,†,3.7,,0.1,,1.9,,16.1,,0,,0,,,M,14,,81,,,,<31,
3/16/2011,2011,3,16,†,3.9,,0.3,,2.1,,15.9,,0,,,M,,M,0.6,,83,,,,<31,
3/17/2011,2011,3,17,†,5.9,,-2.6,,1.7,,16.3,,0,,,M,,M,0,,79,,,,<31,
3/18/2011,2011,3,18,†,5.7,,-2.8,,1.5,,16.5,,0,,,M,,M,0,,79,,,,<31,
3/19/2011,2011,3,19,†,3.9,,-2,,1,,17,,0,,,M,,M,2.6,,77,,,,<31,
3/20/2011,2011,3,20,†,7.5,,-4.5,,1.5,,16.5,,0,,,M,,M,0,,77,,,,<31,
3/21/2011,2011,3,21,†,4.4,,0.3,,2.4,,15.6,,0,,0,,,M,1.3,,72,,,,<31,
3/22/2011,2011,3,22,†,4.8,,-1.4,,1.7,,16.3,,0,,,M,,M,0,,74,,,,<31,
3/23/2011,2011,3,23,†,8.4,,-5.3,,1.6,,16.4,,0,,,M,,M,0,,70,,,,<31,
3/24/2011,2011,3,24,†,9.7,,-2.5,,3.6,,14.4,,0,,,M,,M,0,,68,,,,<31,
3/25/2011,2011,3,25,†,10.2,,-1.6,,4.3,,13.7,,0,,,M,,M,0,,60,,19,,32,
3/26/2011,2011,3,26,†,9.6,,-2.8,,3.4,,14.6,,0,,,M,,M,0,,58,,,,<31,
3/27/2011,2011,3,27,†,9.4,,-1,,4.2,,13.8,,0,,,M,,M,0,,55,,,,<31,
3/28/2011,2011,3,28,†,6.9,,0.5,,3.7,,14.3,,0,,,M,,M,1.3,,49,,,,<31,
3/29/2011,2011,3,29,†,5,,0.5,,2.8,,15.2,,0,,,M,,M,1,,46,,,,<31,
3/30/2011,2011,3,30,†,7.9,,0.4,,4.2,,13.8,,0,,,M,,M,7.3,,40,,15,,32,
3/31/2011,2011,3,31,†,11.2,,2.3,,6.8,,11.2,,0,,,M,,M,10.9,,27,,,,<31,
4/1/2011,2011,4,1,†,5.8,,1,,3.4,,14.6,,0,,,M,,M,0.6,,19,,,,<31,
4/2/2011,2011,4,2,†,10,,-0.8,,4.6,,13.4,,0,,,M,,M,1.5,,13,,,,<31,
4/3/2011,2011,4,3,†,5.7,,-3.8,,1,,17,,0,,,M,,M,0,,,,,,<31,
4/4/2011,2011,4,4,†,3.3,,-0.2,,1.6,,16.4,,0,,,M,,M,3.8,,,,,,<31,
4/5/2011,2011,4,5,†,3.6,,0.1,,1.9,,16.1,,0,,,M,,M,1.5,,,,16,,32,
4/6/2011,2011,4,6,†,5.6,,-2,,1.8,,16.2,,0,,,M,,M,2.1,,,,,,<31,
4/7/2011,2011,4,7,†,10.1,,-4.7,,2.7,,15.3,,0,,,M,,M,0,,,,,,<31,
4/8/2011,2011,4,8,†,10.7,,-5.3,,2.7,,15.3,,0,,,M,,M,0,,,,,,<31,
4/9/2011,2011,4,9,†,7.6,,0.1,,3.9,,14.1,,0,,,M,,M,0,,,,,,<31,
4/10/2011,2011,4,10,†,3.8,,1.9,,2.9,,15.1,,0,,,M,,M,7.8,,,,,,<31,
4/11/2011,2011,4,11,†,5.7,,0.6,,3.2,,14.8,,0,,,M,,M,0.3,,,,,,<31,
4/12/2011,2011,4,12,†,7.8,,-1.4,,3.2,,14.8,,0,,,M,,M,0,,,,,,<31,
4/13/2011,2011,4,13,†,7.8,,0.2,,4,,14,,0,,,M,,M,1.7,,,,,,<31,
4/14/2011,2011,4,14,†,4.2,,-1.4,,1.4,,16.6,,0,,,M,,M,6.3,,1,,,,<31,
4/15/2011,2011,4,15,†,8.3,,-2.6,,2.9,,15.1,,0,,,M,,M,0,,,,,,<31,
4/16/2011,2011,4,16,†,6.7,,-1.6,,2.6,,15.4,,0,,,M,,M,0,,,,,,<31,
4/17/2011,2011,4,17,†,7.4,,-3.8,,1.8,,16.2,,0,,,M,,M,0,,,,,,<31,
4/18/2011,2011,4,18,†,9,,-4.4,,2.3,,15.7,,0,,,M,,M,0,,,,,,<31,
4/19/2011,2011,4,19,†,7.1,,-2.7,,2.2,,15.8,,0,,,M,,M,0.6,,,,,,<31,
4/20/2011,2011,4,20,†,6.4,E,-3.7,E,1.4,E,16.6,E,0,E,,M,,M,0,E,,,,M,,M
4/21/2011,2011,4,21,,,,,,,,,,,,,,,,,,,,,,,
4/22/2011,2011,4,22,,,,,,,,,,,,,,,,,,,,,,,
4/23/2011,2011,4,23,,,,,,,,,,,,,,,,,,,,,,,
4/24/2011,2011,4,24,,,,,,,,,,,,,,,,,,,,,,,
4/25/2011,2011,4,25,,,,,,,,,,,,,,,,,,,,,,,
4/26/2011,2011,4,26,,,,,,,,,,,,,,,,,,,,,,,
4/27/2011,2011,4,27,,,,,,,,,,,,,,,,,,,,,,,
4/28/2011,2011,4,28,†,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
4/29/2011,2011,4,29,†,11.3,,-1.6,,4.9,,13.1,,0,,,M,,M,0,,,,,,<31,
4/30/2011,2011,4,30,†,11.9,,0.5,,6.2,,11.8,,0,,,M,,M,0,,,,,,<31,
5/1/2011,2011,5,1,†,14.5,,-2.2,,6.2,,11.8,,0,,,M,,M,0,,,,,,<31,
5/2/2011,2011,5,2,†,9.1,,2.9,,6,,12,,0,,,M,,M,0.3,,,,,,<31,
5/3/2011,2011,5,3,†,11.2,,2.7,,7,,11,,0,,,M,,M,0,,,,,,<31,
5/4/2011,2011,5,4,†,13.9,,-0.4,,6.8,,11.2,,0,,,M,,M,0,,,,,,<31,
5/5/2011,2011,5,5,†,12.1,,4.4,,8.3,,9.7,,0,,,M,,M,0,,,,,,<31,
5/6/2011,2011,5,6,†,9.2,,4.2,,6.7,,11.3,,0,,,M,,M,0,,,,17,,35,
5/7/2011,2011,5,7,†,8,,2.7,,5.4,,12.6,,0,,,M,,M,0.7,,,,,,<31,
5/8/2011,2011,5,8,†,13.7,,2.2,,8,,10,,0,,,M,,M,0,,,,,,<31,
5/9/2011,2011,5,9,†,13,,3.7,,8.4,,9.6,,0,,,M,,M,0,,,,,,<31,
5/10/2011,2011,5,10,†,10.4,,5.4,,7.9,,10.1,,0,,,M,,M,1.1,,,,,,<31,
5/11/2011,2011,5,11,†,6.3,,2.3,,4.3,,13.7,,0,,,M,,M,10,,,,,,<31,
5/12/2011,2011,5,12,†,9.4,,0.9,,5.2,,12.8,,0,,,M,,M,1.6,,,,,,<31,
5/13/2011,2011,5,13,†,17.5,,0.5,,9,,9,,0,,,M,,M,0,,,,,,<31,
5/14/2011,2011,5,14,†,11.9,,5.7,,8.8,,9.2,,0,,,M,,M,0.3,,,,,,<31,
5/15/2011,2011,5,15,†,11.3,,6.1,,8.7,,9.3,,0,,,M,,M,3.7,,,,,,<31,
5/16/2011,2011,5,16,†,7.6,,5,,6.3,,11.7,,0,,,M,,M,6.7,,,,,,<31,
5/17/2011,2011,5,17,†,12.6,,2.5,,7.6,,10.4,,0,,,M,,M,0,,,,,,<31,
5/18/2011,2011,5,18,†,16.5,,-1.3,,7.6,,10.4,,0,,,M,,M,0,,,,,,<31,
5/19/2011,2011,5,19,†,20.3,,-1,,9.7,,8.3,,0,,,M,,M,0,,,,,,<31,
5/20/2011,2011,5,20,†,23.7,,1.2,,12.5,,5.5,,0,,,M,,M,0,,,,,,<31,
5/21/2011,2011,5,21,†,11.2,,6.7,,9,,9,,0,,,M,,M,0,,,,,,<31,
5/22/2011,2011,5,22,†,12.5,,6.5,,9.5,,8.5,,0,,,M,,M,0.3,,,,,,<31,
5/23/2011,2011,5,23,†,14.9,,6,,10.5,,7.5,,0,,,M,,M,0,,,,,,<31,
5/24/2011,2011,5,24,†,14.6,,5.3,,10,,8,,0,,,M,,M,0,,,,,,<31,
5/25/2011,2011,5,25,†,17.5,,2.4,,10,,8,,0,,,M,,M,0,,,,,,<31,
5/26/2011,2011,5,26,†,10.1,,5,,7.6,,10.4,,0,,,M,,M,4.1,,,,18,,32,
5/27/2011,2011,5,27,†,12.3,,3.7,,8,,10,,0,,,M,,M,0,,,,,,<31,
5/28/2011,2011,5,28,†,14.8,,3.3,,9.1,,8.9,,0,,,M,,M,0,,,,,,<31,
5/29/2011,2011,5,29,†,20.1,,4.8,,12.5,,5.5,,0,,,M,,M,1.5,,,,,,<31,
5/30/2011,2011,5,30,†,16,,6.9,,11.5,,6.5,,0,,,M,,M,0,,,,,,<31,
5/31/2011,2011,5,31,†,19.5,,3.1,,11.3,,6.7,,0,,,M,,M,0,,,,,,<31,
6/1/2011,2011,6,1,†,15,,7.1,,11.1,,6.9,,0,,,M,,M,1.8,,,,,,<31,
6/2/2011,2011,6,2,†,9.3,,6.9,,8.1,,9.9,,0,,,M,,M,9.8,,,,,,<31,
6/3/2011,2011,6,3,†,17.6,,6.1,,11.9,,6.1,,0,,,M,,M,2.6,,,,,,<31,
6/4/2011,2011,6,4,†,23,,2.7,,12.9,,5.1,,0,,,M,,M,0,,,,,,<31,
6/5/2011,2011,6,5,†,24,,3.8,,13.9,,4.1,,0,,,M,,M,0,,,,,,<31,
6/6/2011,2011,6,6,†,25.2,,6.3,,15.8,,2.2,,0,,,M,,M,0,,,,,,<31,
6/7/2011,2011,6,7,†,17.5,,9.9,,13.7,,4.3,,0,,,M,,M,0,,,,,,<31,
6/8/2011,2011,6,8,†,22,,7.2,,14.6,,3.4,,0,,,M,,M,0,,,,,,<31,
6/9/2011,2011,6,9,†,16.2,,9.4,,12.8,,5.2,,0,,,M,,M,0,,,,,,<31,
6/10/2011,2011,6,10,†,13.9,,7.6,,10.8,,7.2,,0,,,M,,M,0.8,,,,,,<31,
6/11/2011,2011,6,11,†,17.9,,8.2,,13.1,,4.9,,0,,,M,,M,0.9,,,,,,<31,
6/12/2011,2011,6,12,†,16.9,,8,,12.5,,5.5,,0,,,M,,M,0,,,,,,<31,
6/13/2011,2011,6,13,†,15.1,,8.7,,11.9,,6.1,,0,,,M,,M,0.9,,,,,,<31,
6/14/2011,2011,6,14,†,12.7,,8,,10.4,,7.6,,0,,,M,,M,0.3,,,,,,<31,
6/15/2011,2011,6,15,†,17,,6.4,,11.7,,6.3,,0,,,M,,M,0.4,,,,,,<31,
6/16/2011,2011,6,16,†,18.7,,5.3,,12,,6,,0,,,M,,M,0,,,,,,<31,
6/17/2011,2011,6,17,†,15.3,,9.1,,12.2,,5.8,,0,,,M,,M,0,,,,,,<31,
6/18/2011,2011,6,18,†,14.2,,8.7,,11.5,,6.5,,0,,,M,,M,5.4,,,,,,<31,
6/19/2011,2011,6,19,†,14.6,,9,,11.8,,6.2,,0,,,M,,M,0,,,,,,<31,
6/20/2011,2011,6,20,†,16.5,,9.3,,12.9,,5.1,,0,,,M,,M,0,,,,,,<31,
6/21/2011,2011,6,21,†,21.7,,9.3,,15.5,,2.5,,0,,,M,,M,0,,,,,,<31,
6/22/2011,2011,6,22,†,22.4,,5.3,,13.9,,4.1,,0,,,M,,M,0,,,,,,<31,
6/23/2011,2011,6,23,†,14.4,,8,,11.2,,6.8,,0,,,M,,M,0.4,,,,,,<31,
6/24/2011,2011,6,24,†,15.2,,7.6,,11.4,,6.6,,0,,,M,,M,0,,,,,,<31,
6/25/2011,2011,6,25,†,16.6,,7.7,,12.2,,5.8,,0,,,M,,M,0,,,,,,<31,
6/26/2011,2011,6,26,†,22,,7.1,,14.6,,3.4,,0,,,M,,M,0,,,,,,<31,
6/27/2011,2011,6,27,†,20.8,,9.8,,15.3,,2.7,,0,,,M,,M,0,,,,,,<31,
6/28/2011,2011,6,28,†,18,,11.2,,14.6,,3.4,,0,,,M,,M,0,,,,,,<31,
6/29/2011,2011,6,29,†,14.5,,10.2,,12.4,,5.6,,0,,,M,,M,1.9,,,,18,,32,
